customer_id,age,segment,credit_score,employment_status,income,account_id,credit_limit,balance,utilisation_rate,days_past_due,default_flag,high_risk_flag,risk_level
3855,27,Near-Prime,642,Employed,53781,3855,4780,3753,0.7851464435146444,30,0,1,High
3856,62,Prime,705,Employed,60789,3856,8220,421,0.05121654501216545,0,0,0,Low
3857,68,Prime,850,Employed,46476,3857,11915,5799,0.48669744020142675,0,0,0,Low
3858,30,Near-Prime,655,Employed,38820,3858,5799,3175,0.5475081910674254,0,0,0,Low
3859,70,Prime,777,Self-Employed,54246,3859,9003,2169,0.2409196934355215,0,0,0,Low
3860,37,Subprime,483,Unemployed,11543,3860,4009,3344,0.8341232227488151,0,0,1,Medium
3861,50,Subprime,563,Employed,30329,3861,4005,4497,1.1228464419475654,60,0,1,High
3862,41,Near-Prime,673,Self-Employed,56403,3862,4621,5098,1.1032244103008007,0,0,1,Medium
3863,33,Prime,768,Employed,50384,3863,8879,4318,0.4863160265795698,0,0,0,Low
3864,21,Prime,641,Employed,58847,3864,9072,3117,0.3435846560846561,0,0,0,Low
3865,21,Prime,756,Employed,78547,3865,9544,3193,0.33455574182732606,0,0,0,Low
3866,67,Prime,704,Employed,49147,3866,9578,5693,0.5943829609521821,0,0,0,Low
3867,53,Prime,762,Employed,56451,3867,14174,4258,0.30040919994355864,0,0,0,Low
3868,58,Near-Prime,628,Employed,32440,3868,4236,3280,0.7743153918791312,0,0,0,Low
3869,45,Near-Prime,637,Employed,40656,3869,7470,5294,0.7087014725568942,0,0,0,Low
3870,46,Prime,739,Employed,47197,3870,11366,5426,0.47738870314974485,0,0,0,Low
3871,33,Prime,707,Employed,65468,3871,9985,2144,0.21472208312468702,0,0,0,Low
3872,48,Prime,730,Employed,56473,3872,7699,3052,0.39641511884660346,0,0,0,Low
3873,53,Prime,702,Employed,45646,3873,12329,2851,0.23124340984670289,60,0,1,Medium
3874,57,Subprime,470,Unemployed,12521,3874,1308,919,0.7025993883792049,0,0,1,Medium
3875,61,Prime,790,Employed,56796,3875,7633,4484,0.5874492335909866,0,0,0,Low
3876,50,Prime,698,Employed,64528,3876,11343,7198,0.6345763907255576,0,0,0,Low
3877,69,Prime,742,Employed,43523,3877,8259,3981,0.48201961496549217,0,0,0,Low
3878,68,Subprime,625,Employed,30212,3878,5096,3604,0.707221350078493,0,0,0,Low
3879,28,Near-Prime,649,Employed,46186,3879,3732,3611,0.967577706323687,0,0,1,Medium
3880,69,Prime,716,Employed,50766,3880,6775,2455,0.36236162361623614,0,0,0,Low
3881,67,Near-Prime,691,Employed,29927,3881,5202,2199,0.422722029988466,0,0,0,Low
3882,21,Near-Prime,735,Self-Employed,39667,3882,6626,5229,0.7891638997887112,0,0,0,Low
3883,32,Subprime,509,Self-Employed,35368,3883,3277,3160,0.9642966127555691,30,0,1,High
3884,25,Prime,743,Employed,66259,3884,8019,2955,0.3684998129442574,0,0,0,Low
3885,44,Subprime,476,Unemployed,8714,3885,4920,4305,0.875,0,0,1,High
3886,26,Subprime,556,Unemployed,8000,3886,5013,4815,0.9605026929982047,0,0,1,High
3887,45,Subprime,582,Self-Employed,25412,3887,3085,2779,0.9008103727714749,0,0,1,High
3888,21,Near-Prime,637,Employed,36252,3888,3435,2548,0.7417758369723435,0,0,0,Low
3889,45,Near-Prime,657,Unemployed,11339,3889,2763,1516,0.5486789721317409,0,0,0,Low
3890,21,Prime,693,Employed,53949,3890,9478,5013,0.5289090525427306,0,0,0,Low
3891,52,Near-Prime,683,Employed,33973,3891,6983,4563,0.6534440784762996,0,0,0,Low
3892,62,Near-Prime,732,Employed,48834,3892,6094,3386,0.5556284870364293,0,0,0,Low
3893,62,Near-Prime,625,Employed,41123,3893,5893,3540,0.6007127099949092,0,0,0,Low
3894,23,Prime,725,Self-Employed,59354,3894,7390,3216,0.4351826792963464,0,0,0,Low
3895,69,Near-Prime,705,Employed,26200,3895,6982,2519,0.36078487539386994,0,0,0,Low
3896,39,Subprime,652,Employed,13454,3896,5178,3577,0.6908072614909231,0,0,0,Low
3897,63,Prime,690,Self-Employed,40624,3897,4566,2099,0.45970214629872974,0,0,0,Low
3898,49,Subprime,569,Unemployed,8558,3898,3422,1752,0.5119812974868498,0,0,1,Low
3899,70,Near-Prime,694,Employed,44610,3899,4544,2390,0.5259683098591549,0,0,0,Low
3900,22,Subprime,573,Employed,13946,3900,2009,2410,1.1996017919362867,0,0,1,High
3901,29,Prime,650,Employed,70928,3901,6740,1891,0.28056379821958455,0,0,0,Low
3902,37,Prime,770,Employed,56705,3902,9759,3829,0.39235577415718825,0,0,0,Low
3903,66,Subprime,671,Unemployed,14080,3903,3904,2504,0.6413934426229508,0,0,0,Low
3904,56,Prime,754,Employed,46140,3904,11920,5155,0.4324664429530201,0,0,0,Low
3905,37,Subprime,518,Employed,31023,3905,3508,2267,0.6462371721778791,0,0,1,Low
3906,69,Prime,729,Employed,55851,3906,5483,2267,0.4134597847893489,0,0,0,Low
3907,32,Near-Prime,768,Employed,46541,3907,5642,2856,0.5062034739454094,0,0,0,Low
3908,40,Prime,786,Employed,52662,3908,6227,3787,0.6081580215191906,0,0,0,Low
3909,70,Near-Prime,712,Employed,43785,3909,4189,2791,0.6662687992360945,0,0,0,Low
3910,23,Prime,764,Employed,66021,3910,10161,3043,0.29947839779549257,0,0,0,Low
3911,63,Prime,723,Employed,48488,3911,9388,5408,0.576054537707712,0,0,0,Low
3912,70,Prime,741,Self-Employed,57422,3912,10175,3116,0.30624078624078627,0,0,0,Low
3913,24,Prime,746,Employed,36121,3913,8285,1784,0.21532890766445384,0,0,0,Low
3914,37,Subprime,612,Self-Employed,32215,3914,4290,3643,0.8491841491841492,30,0,1,High
3915,70,Subprime,670,Employed,39727,3915,3086,3703,1.1999351911860012,30,0,1,High
3916,57,Prime,794,Employed,42555,3916,11233,1975,0.1758212409863794,0,0,0,Low
3917,66,Near-Prime,609,Employed,39268,3917,6516,2500,0.38367096378146104,0,0,0,Low
3918,62,Prime,758,Employed,63804,3918,8586,4832,0.5627766130910785,0,0,0,Low
3919,35,Near-Prime,716,Self-Employed,40251,3919,6318,3295,0.5215257993035771,0,0,0,Low
3920,53,Subprime,617,Unemployed,10495,3920,3482,3492,1.0028719126938541,0,0,1,Medium
3921,36,Subprime,542,Self-Employed,25654,3921,5096,3264,0.640502354788069,0,0,1,Low
3922,31,Prime,850,Employed,50718,3922,9490,4472,0.4712328767123288,0,0,0,Low
3923,40,Near-Prime,616,Self-Employed,39306,3923,5997,5990,0.9988327497081875,0,0,1,Medium
3924,58,Prime,706,Employed,55416,3924,8523,2308,0.2707966678399625,0,0,0,Low
3925,44,Subprime,594,Unemployed,8000,3925,4343,4803,1.105917568501036,0,0,1,High
3926,74,Prime,834,Employed,54339,3926,10415,5748,0.5518963034085453,0,0,0,Low
3927,36,Near-Prime,638,Employed,52548,3927,5589,1968,0.3521202361782072,0,0,0,Low
3928,50,Near-Prime,666,Employed,36646,3928,4266,3249,0.7616033755274262,0,0,0,Low
3929,54,Near-Prime,733,Employed,30101,3929,4647,3088,0.6645147406929202,0,0,0,Low
3930,21,Prime,749,Employed,53485,3930,8631,4001,0.4635615803499015,0,0,0,Low
3931,44,Subprime,559,Employed,23712,3931,4848,4528,0.933993399339934,0,0,1,High
3932,44,Prime,772,Employed,41616,3932,8499,3377,0.3973408636310154,0,0,0,Low
3933,29,Near-Prime,693,Employed,41113,3933,5108,3391,0.6638606108065779,0,0,0,Low
3934,42,Prime,791,Employed,47897,3934,5478,2663,0.48612632347572104,0,0,0,Low
3935,32,Prime,801,Employed,48752,3935,12027,6758,0.5619023862974973,0,0,0,Low
3936,37,Near-Prime,695,Employed,41227,3936,6853,2361,0.3445206478914344,0,0,0,Low
3937,45,Prime,761,Employed,39668,3937,10592,6817,0.6435989425981873,0,0,0,Low
3938,48,Prime,758,Employed,37584,3938,10923,3022,0.27666392016845187,0,0,0,Low
3939,35,Prime,769,Employed,61708,3939,8670,4891,0.5641291810841984,0,0,0,Low
3940,50,Prime,752,Employed,35691,3940,9169,4235,0.4618824299269277,0,0,0,Low
3941,71,Near-Prime,679,Employed,32186,3941,8232,3241,0.3937074829931973,0,0,0,Low
3942,47,Subprime,651,Self-Employed,17200,3942,3679,3612,0.9817885294917097,0,0,1,Medium
3943,42,Prime,810,Employed,50138,3943,10175,3135,0.3081081081081081,0,0,0,Low
3944,30,Prime,689,Employed,59280,3944,10741,6555,0.6102783725910065,0,0,0,Low
3945,51,Prime,750,Employed,56123,3945,10285,3531,0.3433155080213904,0,0,0,Low
3946,47,Prime,722,Self-Employed,78918,3946,8743,1973,0.22566624728354112,0,0,0,Low
3947,32,Near-Prime,664,Employed,48695,3947,5949,5691,0.956631366616238,0,0,1,Medium
3948,66,Near-Prime,700,Employed,32550,3948,7166,4917,0.6861568518001675,0,0,0,Low
3949,51,Prime,776,Employed,43029,3949,10552,6120,0.5799848369977255,0,0,0,Low
3950,52,Prime,745,Employed,82066,3950,11336,3653,0.32224770642201833,0,0,0,Low
3951,52,Prime,673,Employed,65625,3951,10102,1679,0.16620471193823005,0,0,0,Low
3952,61,Subprime,522,Employed,31536,3952,4096,4915,1.199951171875,0,0,1,High
3953,65,Subprime,633,Employed,28449,3953,3053,2590,0.8483458892892237,0,0,1,Low
3954,55,Prime,640,Employed,57735,3954,7837,4104,0.523669771596274,0,0,0,Low
3955,73,Prime,797,Employed,40179,3955,10561,5792,0.5484329135498532,0,0,0,Low
3956,66,Subprime,611,Employed,28942,3956,2925,2240,0.7658119658119659,30,0,1,High
3957,41,Subprime,658,Employed,28427,3957,3479,3153,0.9062949123311297,0,0,1,Medium
3958,30,Prime,742,Employed,45958,3958,11758,8102,0.6890627657764926,0,0,0,Low
3959,36,Prime,667,Employed,49614,3959,11441,5092,0.4450659907350756,0,0,0,Low
3960,27,Prime,767,Employed,70151,3960,9603,5678,0.5912735603457253,0,0,0,Low
3961,24,Near-Prime,743,Employed,38998,3961,5555,1398,0.25166516651665166,0,0,0,Low
3962,47,Prime,786,Employed,75711,3962,8753,5414,0.6185307894436193,0,0,0,Low
3963,72,Prime,723,Employed,37593,3963,10735,2379,0.2216115510013973,0,0,0,Low
3964,45,Near-Prime,684,Employed,35822,3964,5945,5064,0.8518082422203532,0,0,1,Medium
3965,51,Prime,728,Employed,39527,3965,7883,4009,0.5085627299251554,0,0,0,Low
3966,31,Near-Prime,639,Employed,30324,3966,7823,4934,0.6307043333759428,0,0,0,Low
3967,68,Prime,788,Employed,46717,3967,9363,4073,0.43501014632062374,30,0,1,Medium
3968,40,Prime,702,Employed,58153,3968,7845,3232,0.41198215423836837,0,0,0,Low
3969,56,Near-Prime,635,Employed,42134,3969,6718,3264,0.48585888657338494,0,0,0,Low
3970,74,Prime,705,Employed,48207,3970,10942,4585,0.4190276000731128,0,0,0,Low
3971,74,Subprime,490,Employed,14633,3971,2492,2990,1.1998394863563402,0,0,1,High
3972,37,Near-Prime,687,Employed,51821,3972,5699,5188,0.9103351465169328,0,0,1,Medium
3973,65,Prime,796,Employed,52142,3973,8506,2716,0.3193040206912767,0,0,0,Low
3974,31,Near-Prime,670,Employed,31069,3974,6678,4698,0.7035040431266847,0,0,0,Low
3975,50,Prime,689,Employed,57749,3975,10264,4766,0.46434138737334374,0,0,0,Low
3976,55,Subprime,630,Employed,29226,3976,2948,2400,0.8141112618724559,30,0,1,High
3977,61,Prime,817,Employed,51773,3977,6014,1801,0.29946790821416697,0,0,0,Low
3978,58,Near-Prime,647,Employed,41188,3978,7547,5578,0.7391016297866702,0,0,0,Low
3979,42,Prime,730,Employed,43449,3979,6760,3899,0.5767751479289941,0,0,0,Low
3980,73,Prime,770,Employed,62599,3980,9542,3100,0.3248794801928317,60,0,1,Medium
3981,63,Subprime,677,Unemployed,8000,3981,3368,4041,1.1998218527315914,0,0,1,Medium
3982,68,Subprime,548,Employed,24366,3982,3662,4394,1.1998907700709995,0,0,1,High
3983,71,Prime,696,Employed,61488,3983,12302,6547,0.5321898878231182,0,0,0,Low
3984,47,Prime,775,Employed,67039,3984,15000,3978,0.2652,0,0,0,Low
3985,57,Subprime,627,Employed,37514,3985,1866,1773,0.9501607717041801,0,0,1,Medium
3986,66,Subprime,580,Unemployed,13167,3986,4483,4126,0.9203658264554986,0,0,1,High
3987,69,Prime,727,Employed,51759,3987,8687,4577,0.5268792448486244,0,0,0,Low
3988,55,Prime,789,Employed,39589,3988,11095,7639,0.6885083370887787,0,0,0,Low
3989,24,Prime,771,Employed,69050,3989,10914,4623,0.4235843870258384,0,0,0,Low
3990,36,Subprime,533,Employed,36224,3990,4909,5890,1.1998370340191484,0,0,1,High
3991,36,Prime,751,Employed,48280,3991,9569,4889,0.510920681366914,0,0,0,Low
3992,41,Prime,695,Employed,64211,3992,7220,2934,0.40637119113573406,0,0,0,Low
3993,46,Near-Prime,714,Employed,37342,3993,7391,8350,1.1297524015694764,0,0,1,Medium
3994,56,Prime,739,Employed,70012,3994,9235,5305,0.5744450460205739,0,0,0,Low
3995,39,Prime,732,Employed,49851,3995,8532,3257,0.38173933427097984,0,0,0,Low
3996,37,Prime,748,Employed,74786,3996,8047,3722,0.46253262085249164,0,0,0,Low
3997,65,Prime,751,Employed,62861,3997,11012,6004,0.5452233926625499,0,0,0,Low
3998,46,Prime,785,Employed,72975,3998,12206,5216,0.42733082090775026,0,0,0,Low
3999,42,Near-Prime,709,Employed,36289,3999,4206,2846,0.6766524013314313,0,0,0,Low
4000,48,Prime,743,Employed,59050,4000,10243,3353,0.3273455042468027,0,0,0,Low
4001,21,Near-Prime,718,Employed,32245,4001,5441,1702,0.31281014519389816,0,0,0,Low
4002,64,Subprime,604,Self-Employed,33063,4002,2032,1781,0.8764763779527559,60,0,1,High
4003,56,Near-Prime,658,Unemployed,12697,4003,6221,4217,0.6778652949686546,0,0,0,Low
4004,63,Prime,745,Employed,78970,4004,7333,3879,0.5289785899359062,0,0,0,Low
4005,57,Prime,744,Employed,59820,4005,5844,2124,0.36344969199178645,0,0,0,Low
4006,22,Prime,770,Employed,62240,4006,7436,1850,0.24878967186659495,0,0,0,Low
4007,37,Prime,735,Self-Employed,50291,4007,6944,2119,0.30515552995391704,0,0,0,Low
4008,60,Prime,734,Employed,60413,4008,7706,4687,0.6082273553075526,0,0,0,Low
4009,58,Near-Prime,778,Employed,36960,4009,4011,2072,0.5165794066317626,0,0,0,Low
4010,41,Prime,787,Unemployed,10347,4010,8209,3149,0.3836033621634791,0,0,0,Low
4011,29,Prime,719,Employed,56745,4011,7573,3052,0.4030106958933052,0,0,0,Low
4012,33,Prime,772,Employed,51476,4012,9751,3482,0.35709158035073324,0,0,0,Low
4013,31,Near-Prime,685,Unemployed,10188,4013,6890,3523,0.5113207547169811,0,0,0,Low
4014,36,Prime,765,Employed,51247,4014,9520,3040,0.31932773109243695,0,0,0,Low
4015,36,Near-Prime,686,Employed,36962,4015,5646,5251,0.9300389656393907,0,0,1,Medium
4016,22,Prime,797,Employed,65766,4016,8475,4678,0.551976401179941,0,0,0,Low
4017,62,Subprime,600,Unemployed,10526,4017,2662,3093,1.16190833959429,0,0,1,Medium
4018,64,Subprime,576,Self-Employed,30082,4018,2687,3224,1.1998511350949013,30,0,1,High
4019,28,Prime,791,Employed,40426,4019,10407,1014,0.09743441914096282,0,0,0,Low
4020,63,Prime,759,Unemployed,11270,4020,5480,2748,0.5014598540145986,0,0,0,Low
4021,62,Prime,754,Employed,60304,4021,8838,3200,0.36207286716451687,0,0,0,Low
4022,33,Prime,762,Employed,51016,4022,8352,5157,0.6174568965517241,0,0,0,Low
4023,37,Near-Prime,675,Employed,56680,4023,6898,3460,0.5015946651203247,0,0,0,Low
4024,59,Subprime,580,Employed,14264,4024,2074,1216,0.5863066538090647,0,0,1,Low
4025,44,Near-Prime,650,Employed,46274,4025,6018,2185,0.3630774343635759,0,0,0,Low
4026,23,Subprime,534,Unemployed,12138,4026,3842,2974,0.7740760020822488,30,0,1,High
4027,50,Prime,710,Employed,60415,4027,5190,3047,0.5870905587668593,0,0,0,Low
4028,72,Prime,694,Employed,56762,4028,6851,3346,0.48839585461976354,0,0,0,Low
4029,33,Near-Prime,636,Employed,44405,4029,5862,2400,0.4094165813715456,0,0,0,Low
4030,39,Prime,743,Employed,63681,4030,10028,7750,0.7728360590347029,0,0,0,Low
4031,27,Near-Prime,685,Employed,34192,4031,6273,4892,0.7798501514426909,0,0,0,Low
4032,29,Prime,739,Employed,57991,4032,10120,5734,0.5666007905138339,0,0,0,Low
4033,39,Prime,655,Employed,53166,4033,6841,4397,0.6427422891390148,0,0,0,Low
4034,65,Subprime,674,Unemployed,8000,4034,1911,840,0.43956043956043955,0,0,0,Low
4035,74,Prime,793,Employed,62171,4035,9169,2872,0.3132293597993238,0,0,0,Low
4036,60,Subprime,606,Employed,24613,4036,2270,2396,1.0555066079295155,30,0,1,High
4037,42,Subprime,694,Unemployed,8000,4037,2634,1705,0.6473044798785118,0,0,0,Low
4038,38,Near-Prime,631,Self-Employed,35687,4038,7398,4401,0.5948905109489051,0,0,0,Low
4039,43,Near-Prime,774,Employed,33608,4039,6283,3986,0.6344103135444851,0,0,0,Low
4040,22,Near-Prime,631,Unemployed,13085,4040,5147,2030,0.3944045074800855,0,0,0,Low
4041,70,Subprime,594,Self-Employed,28919,4041,2801,2128,0.7597286683327383,0,0,1,Medium
4042,70,Prime,699,Employed,68823,4042,10241,6013,0.5871496924128503,0,0,0,Low
4043,31,Prime,750,Employed,48334,4043,9423,5271,0.5593759949060809,0,0,0,Low
4044,51,Near-Prime,699,Employed,46993,4044,4178,3645,0.8724269985639062,0,0,1,Medium
4045,53,Prime,743,Employed,83396,4045,5104,3069,0.6012931034482759,0,0,0,Low
4046,34,Prime,778,Employed,58560,4046,12763,6520,0.5108516806393482,0,0,0,Low
4047,36,Prime,753,Employed,63616,4047,6555,3270,0.4988558352402746,0,0,0,Low
4048,31,Near-Prime,653,Employed,45548,4048,6791,4758,0.7006331909880724,0,0,0,Low
4049,53,Subprime,545,Employed,19467,4049,5010,3473,0.6932135728542914,0,0,1,Low
4050,27,Prime,782,Employed,60858,4050,9295,2746,0.2954276492738031,0,0,0,Low
4051,51,Subprime,540,Employed,29838,4051,2899,1964,0.6774749913763367,0,0,1,Low
4052,68,Near-Prime,725,Employed,37922,4052,3860,2257,0.5847150259067357,30,0,1,Medium
4053,66,Subprime,653,Unemployed,8000,4053,2059,1412,0.6857697911607576,0,0,0,Low
4054,67,Near-Prime,596,Employed,45551,4054,6565,4810,0.7326732673267327,0,0,1,Medium
4055,34,Near-Prime,736,Employed,32220,4055,8176,5644,0.6903131115459883,0,0,0,Low
4056,48,Prime,832,Employed,76336,4056,8209,4074,0.49628456572055063,0,0,0,Low
4057,73,Subprime,595,Employed,28685,4057,2944,2761,0.9378396739130435,60,0,1,High
4058,63,Prime,773,Unemployed,8000,4058,10394,6541,0.6293053684818164,0,0,0,Low
4059,36,Subprime,642,Unemployed,8458,4059,2814,2385,0.847547974413646,0,0,1,Low
4060,39,Subprime,563,Employed,26331,4060,3774,4159,1.1020137784843667,0,0,1,High
4061,37,Prime,757,Employed,79123,4061,9083,4791,0.5274688979412089,0,0,0,Low
4062,46,Prime,697,Employed,46154,4062,8181,5067,0.6193619361936193,0,0,0,Low
4063,26,Near-Prime,686,Employed,39070,4063,5976,5814,0.9728915662650602,0,0,1,Medium
4064,63,Prime,769,Employed,49621,4064,12526,6720,0.5364841130448667,0,0,0,Low
4065,69,Subprime,610,Unemployed,11497,4065,4104,3594,0.8757309941520468,0,0,1,Medium
4066,29,Prime,792,Employed,49781,4066,11185,5196,0.46455073759499327,0,0,0,Low
4067,70,Prime,719,Employed,43609,4067,7162,2717,0.37936330633901144,0,0,0,Low
4068,37,Subprime,548,Unemployed,9414,4068,4595,3327,0.7240478781284004,30,0,1,High
4069,51,Near-Prime,774,Self-Employed,37604,4069,6958,5778,0.8304110376544984,0,0,1,Low
4070,32,Subprime,570,Unemployed,8223,4070,2000,1218,0.609,0,0,1,Low
4071,43,Prime,758,Unemployed,8383,4071,10079,6976,0.6921321559678539,0,0,0,Low
4072,74,Near-Prime,676,Employed,49477,4072,5230,3240,0.6195028680688337,0,0,0,Low
4073,74,Near-Prime,638,Employed,37442,4073,3681,4417,1.199945666938332,30,0,1,High
4074,25,Near-Prime,761,Self-Employed,30926,4074,6194,3167,0.5113012592831773,0,0,0,Low
4075,63,Near-Prime,653,Self-Employed,36303,4075,6808,4765,0.6999118683901293,0,0,0,Low
4076,56,Near-Prime,623,Unemployed,10163,4076,6227,3609,0.579572828007066,0,0,0,Low
4077,56,Prime,731,Employed,41637,4077,8781,2906,0.3309418061724177,0,0,0,Low
4078,23,Prime,669,Employed,71259,4078,8338,5082,0.6094986807387863,0,0,0,Low
4079,44,Near-Prime,647,Employed,46940,4079,9699,4159,0.42880709351479535,0,0,0,Low
4080,37,Prime,711,Employed,69301,4080,6634,2312,0.34850768766958096,0,0,0,Low
4081,59,Near-Prime,710,Employed,43137,4081,7309,5607,0.7671364071692434,0,0,0,Low
4082,46,Prime,723,Employed,34063,4082,9030,5072,0.5616832779623477,0,0,0,Low
4083,24,Near-Prime,724,Employed,52282,4083,4718,1753,0.3715557439593048,0,0,0,Low
4084,65,Near-Prime,749,Employed,33091,4084,5927,4542,0.7663236038468028,0,0,0,Low
4085,32,Prime,781,Employed,47178,4085,6214,2916,0.4692629546186032,0,0,0,Low
4086,21,Prime,741,Employed,56563,4086,7809,2439,0.3123319247022666,0,0,0,Low
4087,41,Prime,755,Employed,68782,4087,8906,2953,0.3315742196272176,0,0,0,Low
4088,39,Near-Prime,603,Employed,48426,4088,3673,893,0.2431255104818949,0,0,0,Low
4089,41,Subprime,571,Unemployed,12718,4089,4006,4807,1.1999500748876686,0,0,1,High
4090,72,Prime,715,Employed,51881,4090,7072,4259,0.6022341628959276,0,0,0,Low
4091,38,Near-Prime,714,Employed,37379,4091,3822,1498,0.39194139194139194,0,0,0,Low
4092,63,Prime,850,Employed,58459,4092,6839,3897,0.5698201491446118,0,0,0,Low
4093,72,Prime,769,Employed,53699,4093,13351,4858,0.36386787506553814,0,0,0,Low
4094,23,Subprime,460,Self-Employed,33335,4094,1521,1640,1.0782380013149244,90,1,1,High
4095,69,Prime,735,Employed,63301,4095,9872,3707,0.3755064829821718,0,0,0,Low
4096,64,Prime,754,Self-Employed,60913,4096,7496,2964,0.39541088580576306,0,0,0,Low
4097,52,Prime,753,Employed,29740,4097,8299,3375,0.4066755030726594,0,0,0,Low
4098,30,Prime,720,Unemployed,10383,4098,10207,3586,0.35132752032918585,0,0,0,Low
4099,60,Prime,759,Employed,53911,4099,10109,6670,0.6598080917993867,0,0,0,Low
4100,35,Prime,700,Employed,56680,4100,7638,4466,0.5847080387536004,0,0,0,Low
4101,25,Near-Prime,632,Employed,33965,4101,3963,2663,0.6719656825637144,0,0,0,Low
4102,24,Prime,775,Employed,41752,4102,10244,6184,0.603670441233893,0,0,0,Low
4103,48,Near-Prime,629,Employed,43705,4103,6828,2216,0.3245459871118922,0,0,0,Low
4104,73,Prime,771,Employed,51436,4104,8430,2240,0.265717674970344,0,0,0,Low
4105,72,Prime,695,Unemployed,11724,4105,9883,5150,0.5210968329454619,0,0,0,Low
4106,71,Near-Prime,768,Employed,34632,4106,5331,4249,0.7970362033389607,0,0,0,Low
4107,73,Subprime,533,Employed,36495,4107,2672,2457,0.9195359281437125,0,0,1,High
4108,24,Prime,741,Employed,65010,4108,9007,1509,0.16753636060841567,0,0,0,Low
4109,35,Subprime,599,Employed,29780,4109,4019,2348,0.5842249315750186,0,0,1,Low
4110,37,Near-Prime,651,Employed,38293,4110,6463,4739,0.7332508123162618,0,0,0,Low
4111,64,Near-Prime,687,Employed,46819,4111,6763,7677,1.135147124057371,0,0,1,Medium
4112,23,Near-Prime,708,Employed,43140,4112,4859,4341,0.8933937024079028,90,1,1,High
4113,30,Prime,788,Employed,57385,4113,12163,8351,0.6865904793225356,0,0,0,Low
4114,67,Prime,781,Unemployed,13128,4114,8315,4165,0.5009019843656043,0,0,0,Low
4115,62,Near-Prime,671,Employed,51412,4115,5821,4170,0.7163717574299948,0,0,0,Low
4116,43,Prime,744,Employed,42475,4116,6362,1876,0.2948758252121974,0,0,0,Low
4117,38,Subprime,720,Employed,21697,4117,3306,3596,1.087719298245614,90,1,1,High
4118,21,Prime,787,Employed,47197,4118,10064,4418,0.4389904610492846,0,0,0,Low
4119,55,Prime,713,Employed,39975,4119,10525,5829,0.5538242280285036,0,0,0,Low
4120,73,Near-Prime,684,Employed,39498,4120,8342,5473,0.6560776792136178,0,0,0,Low
4121,51,Prime,736,Employed,61001,4121,10040,4938,0.49183266932270914,0,0,0,Low
4122,64,Near-Prime,673,Employed,39828,4122,6415,4057,0.6324240062353859,0,0,0,Low
4123,21,Near-Prime,618,Self-Employed,35727,4123,5330,3703,0.6947467166979362,0,0,0,Low
4124,23,Subprime,555,Employed,34758,4124,2838,3121,1.0997181113460184,0,0,1,High
4125,23,Near-Prime,770,Unemployed,10421,4125,7455,2957,0.39664654594232057,0,0,0,Low
4126,57,Near-Prime,708,Employed,42743,4126,7426,2609,0.35133315378400215,0,0,0,Low
4127,39,Near-Prime,555,Employed,49233,4127,4384,3222,0.7349452554744526,0,0,1,Medium
4128,49,Subprime,653,Employed,27260,4128,4223,5067,1.199857920909306,0,0,1,Medium
4129,45,Prime,793,Self-Employed,75602,4129,10300,7250,0.7038834951456311,0,0,0,Low
4130,53,Prime,735,Employed,50521,4130,6772,1803,0.26624335499114,0,0,0,Low
4131,56,Prime,778,Employed,74979,4131,10080,3926,0.389484126984127,0,0,0,Low
4132,49,Prime,715,Employed,45252,4132,6900,1574,0.2281159420289855,0,0,0,Low
4133,46,Near-Prime,656,Employed,44139,4133,2356,1271,0.5394736842105263,0,0,0,Low
4134,24,Near-Prime,754,Unemployed,8072,4134,5759,5036,0.8744573710713666,0,0,1,Medium
4135,69,Near-Prime,666,Unemployed,13358,4135,6386,4134,0.6473535859693078,0,0,0,Low
4136,34,Prime,675,Unemployed,8565,4136,8769,3454,0.39388755844452045,0,0,0,Low
4137,70,Near-Prime,676,Self-Employed,42326,4137,10300,7817,0.7589320388349514,0,0,0,Low
4138,47,Prime,746,Self-Employed,48494,4138,9757,3227,0.3307369068361177,0,0,0,Low
4139,53,Near-Prime,739,Employed,47497,4139,6220,6024,0.9684887459807074,0,0,1,Medium
4140,42,Near-Prime,680,Self-Employed,34753,4140,6644,4328,0.6514148103552077,30,0,1,Medium
4141,68,Prime,733,Employed,71834,4141,8117,3163,0.3896759886657632,0,0,0,Low
4142,23,Prime,791,Unemployed,8000,4142,10858,5841,0.5379443728126727,0,0,0,Low
4143,43,Prime,754,Employed,41543,4143,9722,5744,0.5908249331413289,0,0,0,Low
4144,41,Subprime,534,Employed,33709,4144,3815,4578,1.2,0,0,1,High
4145,61,Subprime,649,Employed,24450,4145,2875,2292,0.7972173913043479,0,0,0,Low
4146,43,Near-Prime,689,Employed,39942,4146,3653,3167,0.866958664111689,0,0,1,Medium
4147,24,Prime,750,Employed,51777,4147,7997,3720,0.4651744404151557,0,0,0,Low
4148,41,Prime,757,Employed,41873,4148,9565,3427,0.3582854155776268,0,0,0,Low
4149,57,Near-Prime,626,Employed,39384,4149,5332,2637,0.49456114028507125,0,0,0,Low
4150,63,Near-Prime,653,Employed,50119,4150,6437,2771,0.4304800372844493,0,0,0,Low
4151,51,Prime,750,Employed,65031,4151,8535,2891,0.33872290568248387,0,0,0,Low
4152,41,Prime,742,Employed,57317,4152,9861,6087,0.6172801947064193,0,0,0,Low
4153,46,Near-Prime,743,Unemployed,13336,4153,4534,3587,0.7911336568151742,0,0,0,Low
